product_id,archetype,unit_price,annual_qty,annual_value,criticality,substitutability,avg_lead_time,lead_time_std,nb_suppliers,demand_variability,stockout_history,abc_class
SKU-1831,consumable,35.43,5809,205812.87,2.0,5,6.3,0.9,4,0.703,0.0,C
SKU-1560,consumable,12.84,16034,205876.56,2.0,5,2.3,1.2,4,0.708,0.0,C
SKU-1312,consumable,4.56,44794,204260.64,1.0,3,7.1,1.7,3,0.517,0.0,C
SKU-0002,consumable,42.52,4805,204308.6,2.0,5,5.5,1.1,3,0.726,0.0,C
SKU-0916,standard,120.31,1697,204166.07,3.0,3,18.3,2.9,2,0.126,1.0,C
SKU-3466,standard,378.35,537,203173.95,3.0,3,15.5,2.2,2,0.249,0.0,C
SKU-3033,consumable,5.68,35665,202577.2,1.0,4,8.9,1.9,4,0.735,0.0,C
SKU-3377,consumable,4.35,46507,202305.45,1.0,4,5.2,1.4,3,0.362,0.0,C
SKU-1743,consumable,10.24,19722,201953.28,1.0,3,3.1,1.2,5,0.548,0.0,C
SKU-1379,standard,711.86,283,201456.38,3.0,2,23.5,2.3,2,0.311,1.0,C
SKU-2861,consumable,7.68,26127,200655.36,2.0,3,8.6,1.7,4,0.39,0.0,C
SKU-2056,standard,258.59,774,200148.66,3.0,2,7.0,1.7,3,0.232,1.0,C
SKU-3159,consumable,20.7,9637,199485.9,2.0,5,7.2,1.9,4,0.391,0.0,C
SKU-2914,consumable,15.24,13031,198592.44,2.0,5,5.6,0.7,5,0.767,0.0,C
SKU-3020,consumable,4.28,46272,198044.16,1.0,3,4.6,1.9,5,0.554,0.0,C
SKU-3000,consumable,4.95,39746,196742.7,2.0,4,5.1,1.7,5,0.625,0.0,C
SKU-2274,standard,810.09,240,194421.6,3.0,2,26.2,3.2,2,0.263,0.0,C
SKU-2929,consumable,12.56,15392,193323.52,2.0,5,8.3,0.6,4,0.451,0.0,C
SKU-2423,consumable,6.6,29268,193168.8,2.0,5,6.0,0.8,5,0.678,0.0,C
SKU-3077,consumable,7.13,26944,192110.72,1.0,5,5.8,1.3,4,0.634,0.0,C
SKU-0499,consumable,17.31,11067,191569.77,1.0,3,6.0,1.2,3,0.427,0.0,C
SKU-1389,consumable,6.33,29807,188678.31,1.0,4,3.6,1.7,5,0.39,0.0,C
SKU-1783,standard,762.21,247,188265.87,3.0,3,14.7,4.3,2,0.141,0.0,C
SKU-1249,consumable,12.73,14778,188123.94,1.0,5,4.4,0.7,3,0.729,0.0,C
SKU-0621,expensive_strategic,5530.09,34,188023.06,5.0,1,24.1,4.2,3,0.137,0.0,C
SKU-0578,consumable,18.77,9983,187380.91,1.0,5,6.9,0.7,3,0.423,0.0,C
SKU-1126,standard,161.99,1154,186936.46,2.0,3,16.4,6.0,3,0.179,0.0,C
SKU-1861,consumable,4.36,42815,186673.4,2.0,4,3.1,1.7,4,0.593,0.0,C
SKU-1786,consumable,9.26,20112,186237.12,2.0,5,4.7,1.5,3,0.593,0.0,C
SKU-0893,consumable,3.91,47639,186268.49,1.0,3,6.8,0.9,4,0.717,0.0,C
SKU-1675,consumable,5.4,34411,185819.4,1.0,3,9.5,1.8,5,0.542,0.0,C
SKU-0944,consumable,33.85,5478,185430.3,1.0,3,9.5,1.0,4,0.546,0.0,C
SKU-2735,consumable,4.01,46158,185093.58,2.0,5,3.6,1.8,3,0.358,0.0,C
SKU-1670,consumable,24.75346153846154,8087,200181.24,1.0,4,5.2,1.2,4,0.679,0.0,C
SKU-2141,consumable,5.18,35117,181906.06,1.0,3,9.7,1.2,3,0.653,0.0,C
SKU-1245,consumable,44.73,4046,180977.58,2.0,5,29.0,1.3,3,0.515,0.0,C
SKU-0122,consumable,24.37,7411,180606.07,2.0,4,4.5,0.8,3,0.362,0.0,C
SKU-2525,consumable,9.83,18275,179643.25,2.0,3,4.6,1.7,5,0.486,0.0,C
SKU-2166,consumable,18.34,9791,179566.94,1.0,3,3.8,1.2,5,0.532,0.0,C
SKU-1409,standard,671.12,266,178517.92,3.0,2,22.8,6.8,2,0.168,1.0,C
SKU-1024,consumable,18.66,9539,177997.74,2.0,4,10.0,1.2,4,0.714,0.0,C
SKU-2721,consumable,11.19,15789,176678.91,1.0,3,8.4,1.1,4,0.545,0.0,C
SKU-1916,standard,186.98,944,176509.12,3.0,3,27.7,5.6,2,0.114,0.0,C
SKU-1196,consumable,15.25,11498,175344.5,1.0,3,4.1,1.9,4,0.716,0.0,C
SKU-3207,consumable,4.63,37740,174736.2,1.0,5,3.3,0.6,5,0.454,0.0,C
SKU-0533,consumable,37.63,4621,173888.23,2.0,3,4.5,1.8,3,0.602,0.0,C
SKU-2807,consumable,12.52,13885,173840.2,1.0,5,6.0,0.7,4,0.488,0.0,C
SKU-2673,standard,285.34,609,173772.06,3.0,3,23.2,5.9,3,0.188,0.0,C
SKU-2719,consumable,8.03,21521,172813.63,1.0,5,3.6,0.7,3,0.35,0.0,C
SKU-1142,expensive_strategic,7184.77,24,172434.48,5.0,2,16.5,5.3,3,0.084,0.0,C
SKU-3133,consumable,19.56,8788,171893.28,2.0,4,8.3,1.3,1,0.395,0.0,C
SKU-3275,consumable,26.78,6384,170963.52,1.0,4,4.7,1.5,3,0.663,0.0,C
SKU-2034,consumable,9.11,18626,169682.86,1.0,3,6.0,1.0,5,0.628,0.0,C
SKU-3292,consumable,18.69,9056,169256.64,1.0,5,3.0,0.9,5,0.693,0.0,C
SKU-2219,consumable,7.78,21405,166530.9,1.0,4,9.1,1.4,4,0.629,0.0,C
SKU-1806,consumable,10.29,16070,165360.3,2.0,3,6.4,0.8,3,0.489,0.0,C
SKU-2486,consumable,14.15,11631,164578.65,1.0,4,4.6,1.7,5,0.602,0.0,C
SKU-0559,consumable,45.81,3586,164274.66,1.0,4,6.0,0.8,5,0.743,0.0,C
SKU-1845,consumable,5.87,27925,163919.75,2.0,3,7.2,0.8,4,0.669,0.0,C
SKU-2149,standard,242.87,673,163451.51,2.0,2,22.1,3.6,3,0.277,1.0,C
SKU-1038,standard,793.55,205,162677.75,2.0,2,17.7,7.0,2,0.258,1.0,C
SKU-3064,standard,251.06,645,161933.7,3.0,2,25.6,1.9,3,0.178,0.0,C
SKU-0274,consumable,31.14,5175,161149.5,2.0,4,6.1,1.2,4,0.745,0.0,C
SKU-2528,consumable,40.59,3936,159762.24,1.0,4,8.6,1.0,3,0.427,0.0,C
SKU-3319,consumable,7.3,21829,159351.7,2.0,3,2.1,0.7,3,0.438,0.0,C
SKU-0012,consumable,10.56,15031,158727.36,1.0,5,6.5,1.5,5,0.359,0.0,C
SKU-2632,standard,136.16,1141,155358.56,3.0,2,10.6,1.2,2,0.26,0.0,C
SKU-1469,consumable,12.47,12447,155214.09,1.0,4,2.9,0.9,4,0.602,0.0,C
SKU-3327,consumable,29.76,5188,154394.88,1.0,5,4.2,1.8,3,0.68,0.0,C
SKU-1349,consumable,3.4,45179,153608.6,1.0,4,2.1,1.0,5,0.542,0.0,C
SKU-1373,consumable,20.15,7590,152938.5,2.0,4,2.6,0.5,4,0.519,0.0,C
SKU-3075,standard,132.29,1154,152662.66,3.0,2,23.7,5.1,2,0.212,0.0,C
SKU-2886,consumable,3.77,40367,152183.59,1.0,3,4.6,1.5,5,0.319,0.0,C
SKU-3497,consumable,14.73,10221,150555.33,1.0,4,5.2,2.0,4,0.694,0.0,C
SKU-0385,standard,249.97,600,149982.0,2.0,2,15.3,3.2,2,0.199,0.0,C
SKU-1063,consumable,17.2,8666,149055.2,2.0,3,6.7,1.7,5,0.333,0.0,C
SKU-1631,consumable,4.19,35527,148858.13,1.0,4,6.3,1.5,4,0.652,0.0,C
SKU-1308,consumable,8.54,17373,148365.42,2.0,3,9.6,0.9,4,0.472,0.0,C
SKU-0647,standard,295.6,502,148391.2,2.0,3,17.8,6.1,2,0.181,1.0,C
SKU-3498,consumable,22.26,6654,148118.04,1.0,3,8.7,0.6,3,0.608,0.0,C
SKU-1356,consumable,23.29,6350,147891.5,1.0,4,3.8,0.6,5,0.406,0.0,C
SKU-3359,consumable,30.07,4915,147794.05,1.0,4,8.6,1.0,4,0.505,0.0,C
SKU-3495,standard,343.86,429,147515.94,2.0,3,30.0,2.2,2,0.342,1.0,C
SKU-2122,standard,233.21,632,147388.72,2.0,2,19.6,3.5,3,0.232,1.0,C
SKU-1585,consumable,4.8,30605,146904.0,1.0,5,4.9,1.8,3,0.577,0.0,C
SKU-1900,consumable,12.93,11272,145746.96,1.0,5,8.7,1.4,3,0.655,0.0,C
SKU-2437,standard,623.96,232,144758.72,2.0,3,14.3,2.8,3,0.233,0.0,C
SKU-0980,standard,163.49,885,144688.65,2.0,2,20.4,6.7,2,0.305,0.0,C
SKU-2054,consumable,15.01,9614,144306.14,2.0,4,7.8,1.9,4,0.714,0.0,C
SKU-0364,standard,518.89,278,144251.42,3.0,3,26.6,6.6,3,0.205,1.0,C
SKU-0193,consumable,16.97,8465,143651.05,1.0,5,2.1,1.9,5,0.3,0.0,C
SKU-2700,consumable,6.37,22264,141821.68,1.0,5,8.7,0.7,5,0.619,0.0,C
SKU-2315,consumable,44.01,3192,140479.92,1.0,3,7.7,1.6,3,0.571,0.0,C
SKU-0479,consumable,8.34,16754,139728.36,1.0,4,4.9,1.7,3,0.673,0.0,C
SKU-0616,consumable,6.56,21256,139439.36,1.0,5,5.1,1.0,3,0.71,0.0,C
SKU-1665,consumable,11.22,12340,138454.8,2.0,3,6.7,1.2,5,0.526,0.0,C
SKU-1111,consumable,31.67,4332,137194.44,2.0,3,6.5,1.6,5,0.578,0.0,C
SKU-1626,standard,311.4,439,136704.6,2.0,3,26.1,5.4,2,0.142,0.0,C
SKU-0093,consumable,5.4,25209,136128.6,2.0,4,6.0,1.8,4,0.372,0.0,C
SKU-3092,consumable,2.96,45810,135597.6,2.0,5,3.5,1.1,5,0.398,0.0,C
SKU-0114,consumable,4.76,28405,135207.8,2.0,5,7.3,2.0,4,0.477,0.0,C
SKU-1371,consumable,5.69,23706,134887.14,1.0,3,5.1,1.8,4,0.408,0.0,C
SKU-1104,consumable,9.13,14647,133727.11,2.0,5,6.8,1.5,4,0.478,0.0,C
SKU-2591,consumable,11.59,11535,133690.65,1.0,5,6.2,2.0,3,0.53,0.0,C
SKU-0672,consumable,13.86,9630,133471.8,1.0,5,4.8,2.0,5,0.538,0.0,C
SKU-0569,consumable,28.06,4747,133200.82,2.0,5,9.9,1.9,3,0.428,0.0,C
SKU-1299,standard,155.06,853,132266.18,3.0,3,13.9,6.1,3,0.312,0.0,C
SKU-0990,consumable,21.08,6271,132192.68,2.0,4,4.7,0.8,4,0.563,0.0,C
SKU-0277,consumable,4.64,28307,131344.48,1.0,4,4.4,1.9,5,0.496,0.0,C
SKU-0858,standard,316.5,408,129132.0,3.0,3,176.0,7.0,2,0.1,0.0,C
SKU-2440,expensive_strategic,6789.49,19,129000.31,4.0,2,29.1,9.8,3,0.106,1.0,C
SKU-1030,consumable,35.57,3613,128514.41,1.0,3,4.0,1.1,4,0.4,0.0,C
SKU-2711,consumable,44.44,2885,128209.4,1.0,3,41.0,1.9,3,0.483,0.0,C
SKU-3116,consumable,7.32,17505,128136.6,2.0,5,8.8,1.4,3,0.596,0.0,C
SKU-0982,consumable,9.63,13186,126981.18,1.0,5,8.9,0.5,3,0.484,0.0,C
SKU-1574,consumable,46.77,2694,125998.38,2.0,4,2.4,0.9,4,0.613,0.0,C
SKU-1323,consumable,16.41,7659,125684.19,1.0,5,8.6,2.0,3,0.421,0.0,C
SKU-1656,consumable,2.97,41922,124508.34,2.0,3,8.8,1.4,3,0.593,0.0,C
SKU-1554,consumable,11.9,10174,121070.6,1.0,3,9.4,1.6,3,0.425,0.0,C
SKU-0400,consumable,5.67,21365,121139.55,2.0,4,7.0,1.9,5,0.636,0.0,C
SKU-1935,standard,124.35,963,119749.05,3.0,3,27.9,6.8,2,0.346,0.0,C
SKU-1051,consumable,29.49,4052,119493.48,1.0,5,6.0,1.3,3,0.308,0.0,C
SKU-1448,consumable,5.85,20323,118889.55,2.0,4,5.2,0.8,4,0.788,0.0,C
SKU-2352,consumable,5.54,21303,118018.62,1.0,5,7.2,1.9,3,0.35,0.0,C
SKU-1166,consumable,20.67,5697,117756.99,1.0,4,7.6,0.9,4,0.651,0.0,C
SKU-1172,consumable,2.67,43864,117116.88,1.0,5,5.5,1.6,5,0.404,0.0,C
SKU-2378,consumable,4.13,28100,116053.0,1.0,3,8.4,1.1,3,0.37,0.0,C
SKU-2205,standard,312.5,367,114687.5,2.0,2,11.4,1.2,2,0.121,0.0,C
SKU-2121,consumable,26.41,4311,113853.51,2.0,4,9.9,1.2,4,0.61,0.0,C
SKU-3341,consumable,16.03,7087,113604.61,2.0,3,4.3,0.7,5,0.752,0.0,C
SKU-2071,consumable,4.94,23006,113649.64,1.0,4,3.1,1.8,4,0.419,0.0,C
SKU-0394,consumable,25.16,4513,113547.08,2.0,3,6.7,1.6,5,0.762,0.0,C
SKU-0198,consumable,3.09,36525,112862.25,1.0,3,9.6,0.9,3,0.37,0.0,C
SKU-3455,consumable,2.88,38985,112276.8,1.0,5,9.1,1.4,5,0.323,0.0,C
SKU-3186,standard,163.83,678,111076.74,3.0,2,12.9,4.7,2,0.186,1.0,C
SKU-2497,standard,217.85,505,110014.25,2.0,3,13.0,6.3,2,0.328,0.0,C
SKU-0527,standard,468.84,232,108770.88,3.0,2,26.2,6.1,2,0.319,0.0,C
SKU-1467,consumable,10.3,10483,107974.9,2.0,4,6.0,0.8,3,0.633,0.0,C
SKU-1387,consumable,9.47,11349,107475.03,1.0,5,3.8,2.0,3,0.648,0.0,C
SKU-2902,consumable,5.19,20628,107059.32,1.0,5,5.7,0.7,5,0.695,0.0,C
SKU-0184,consumable,3.26,32875,107172.5,1.0,5,4.6,1.4,5,0.723,0.0,C
SKU-1164,standard,147.14,727,106970.78,3.0,2,11.2,1.2,2,0.111,0.0,C
SKU-2192,consumable,5.71,18490,105577.9,2.0,3,9.8,1.5,5,0.717,0.0,C
SKU-2136,consumable,8.04,13128,105549.12,1.0,5,4.8,2.0,3,0.441,0.0,C
SKU-2821,consumable,6.68,15635,104441.8,1.0,3,4.3,0.6,3,0.31,0.0,C
SKU-0555,consumable,3.55,29343,104167.65,1.0,4,8.0,0.9,3,0.542,0.0,C
SKU-0638,expensive_strategic,5713.41,18,102841.38,4.0,1,26.0,4.7,3,0.137,2.0,C
SKU-3494,consumable,15.71,6493,102005.03,1.0,5,9.9,0.6,3,0.549,0.0,C
SKU-1854,consumable,45.63,2224,101481.12,1.0,4,3.9,1.3,4,0.798,0.0,C
SKU-0470,consumable,22.87,4412,100902.44,1.0,5,4.9,1.7,3,0.537,0.0,C
SKU-1592,consumable,8.8,11340,99792.0,1.0,3,5.5,1.3,4,0.337,0.0,C
SKU-2611,consumable,29.87,3319,99138.53,1.0,4,9.5,1.1,5,0.601,0.0,C
SKU-2984,consumable,26.04,3801,98978.04,2.0,4,8.4,0.7,5,0.402,0.0,C
SKU-0081,consumable,8.65,11374,98385.1,2.0,5,3.4,1.0,5,0.589,0.0,C
SKU-3167,consumable,2.67,36801,98258.67,2.0,3,2.6,1.5,3,0.785,0.0,C
SKU-1837,critical_cheap,48.67,1999,97291.33,4.0,1,82.6,16.0,1,0.233,4.0,C
SKU-0685,consumable,40.27,2384,96003.68,2.0,5,5.2,1.7,3,0.688,0.0,C
SKU-1201,consumable,20.58,4651,95717.58,2.0,4,5.8,1.3,3,0.419,0.0,C
SKU-2119,critical_cheap,47.99,1986,95308.14,5.0,1,98.6,17.9,1,0.34,3.0,C
SKU-1742,standard,263.5,360,94860.0,2.0,2,29.4,2.8,2,0.14,0.0,C
SKU-0906,consumable,11.52,8140,93772.8,1.0,4,9.6,2.0,3,0.489,0.0,C
SKU-1736,consumable,28.74,3251,93433.74,2.0,4,6.0,0.7,4,0.673,0.0,C
SKU-1658,expensive_strategic,8488.91,11,93378.01,4.0,1,22.9,4.5,3,0.134,1.0,C
SKU-2516,consumable,20.42,4498,91849.16,1.0,5,6.9,1.6,3,0.323,0.0,C
SKU-0933,consumable,21.82,4201,91665.82,1.0,4,6.7,1.2,5,0.554,0.0,C
SKU-0431,critical_cheap,49.1,1860,91326.0,5.0,1,120.0,13.5,1,0.203,5.0,C
SKU-1635,consumable,2.08,43721,90939.68,1.0,5,9.9,1.8,3,0.486,0.0,C
SKU-0649,consumable,2.51,36096,90600.96,2.0,5,9.6,1.2,5,0.726,0.0,C
SKU-0736,consumable,12.44,7277,90525.88,1.0,3,7.6,1.5,3,0.695,0.0,C
SKU-2010,standard,123.16,728,89660.48,3.0,3,18.7,5.3,2,0.152,0.0,C
SKU-0437,critical_cheap,49.63,1802,89433.26,4.0,1,93.9,11.8,1,0.324,5.0,C
SKU-3284,consumable,19.61,4556,89343.16,1.0,5,6.6,1.6,3,0.34,0.0,C
SKU-0053,consumable,6.7,13306,89150.2,1.0,5,2.4,1.5,5,0.477,0.0,C
SKU-1156,consumable,9.75,9142,89134.5,1.0,4,7.3,1.5,5,0.462,0.0,C
SKU-1955,consumable,2.06,43083,88750.98,1.0,5,3.2,1.9,4,0.423,0.0,C
SKU-3226,consumable,28.56,3071,87707.76,1.0,3,3.6,0.7,3,0.322,0.0,C
SKU-1284,critical_cheap,46.76,1874,87628.24,5.0,2,91.6,25.8,1,0.235,3.0,C
SKU-0220,consumable,3.51,24817,87107.67,2.0,4,6.7,1.2,4,0.617,0.0,C
SKU-3393,consumable,4.26,20365,86754.9,1.0,5,2.7,1.0,3,0.65,0.0,C
SKU-1274,critical_cheap,45.07,1917,86399.19,5.0,2,67.7,14.8,1,0.458,6.0,C
SKU-2150,consumable,17.35,4967,86177.45,2.0,4,8.3,1.5,4,0.723,0.0,C
SKU-1940,critical_cheap,48.16,1787,86061.92,5.0,2,115.0,18.1,1,0.281,8.0,C
SKU-1524,critical_cheap,47.49,1804,85671.96,5.0,1,61.7,28.2,1,0.446,6.0,C
SKU-0752,consumable,2.1,40695,85459.5,2.0,3,9.3,1.6,4,0.343,0.0,C
SKU-2647,consumable,1.73,49526,85679.98,2.0,5,6.1,0.8,4,0.54,0.0,C
SKU-1310,consumable,2.92,29207,85284.44,1.0,4,3.5,1.1,4,0.603,0.0,C
SKU-2683,critical_cheap,45.79,1853,84848.87,4.0,1,89.5,15.5,1,0.414,7.0,C
SKU-2176,consumable,2.75,30843,84818.25,2.0,3,5.4,1.3,5,0.357,0.0,C
SKU-1547,consumable,43.69,1929,84278.01,1.0,3,6.4,1.5,5,0.347,0.0,C
SKU-0257,consumable,12.87,6515,83848.05,2.0,5,7.1,1.6,3,0.503,0.0,C
SKU-3379,critical_cheap,45.08,1841,82992.28,5.0,1,62.3,12.9,1,0.297,8.0,C
SKU-1018,standard,132.15,627,82858.05,3.0,2,18.6,3.0,2,0.167,0.0,C
SKU-1428,consumable,24.75346153846154,11928,295259.29,2.0,5,4.7,2.0,3,0.314,0.0,C
SKU-0128,consumable,4.34,18857,81839.38,2.0,5,7.1,1.7,3,0.307,0.0,C
SKU-1685,critical_cheap,49.4,1655,81757.0,4.0,1,68.2,20.8,1,0.244,6.0,C
SKU-1105,consumable,13.55,6028,81679.4,2.0,5,6.6,1.8,3,0.661,0.0,C
SKU-0681,consumable,16.43,4970,81657.1,2.0,5,5.6,1.9,3,0.66,0.0,C
SKU-0260,critical_cheap,46.59,1751,81579.09,4.0,2,88.5,13.4,1,0.306,5.0,C
SKU-2403,standard,201.58,402,81035.16,3.0,2,10.4,1.5,3,0.171,0.0,C
SKU-0077,consumable,3.78,21323,80600.94,2.0,3,4.7,1.7,5,0.621,0.0,C
SKU-0751,critical_cheap,49.8,1601,79729.8,4.0,1,78.5,22.2,1,0.489,3.0,C
SKU-0600,critical_cheap,48.23,1625,78373.75,4.0,2,88.8,17.3,1,0.474,8.0,C
SKU-2381,consumable,2.58,29690,76600.2,2.0,3,8.1,1.2,4,0.322,0.0,C
SKU-0719,critical_cheap,46.47,1631,75792.57,5.0,2,72.3,14.9,1,0.499,3.0,C
SKU-0446,consumable,8.06,9353,75385.18,1.0,4,5.9,0.6,4,0.602,0.0,C
SKU-2011,critical_cheap,40.49,1851,74946.99,5.0,2,90.7,11.6,1,0.376,4.0,C
SKU-0412,consumable,18.72,3983,74561.76,2.0,5,4.9,0.7,4,0.388,0.0,C
SKU-0589,critical_cheap,45.27,1646,74514.42,4.0,2,85.4,23.0,1,0.207,8.0,C
SKU-2937,consumable,5.14,14208,73029.12,1.0,5,9.7,1.4,3,0.403,0.0,C
SKU-0022,critical_cheap,39.76,1824,72522.24,5.0,1,89.2,18.6,1,0.379,7.0,C
SKU-1876,standard,127.79,564,72073.56,3.0,2,26.8,3.0,2,0.112,0.0,C
SKU-0100,critical_cheap,41.55,1730,71881.5,5.0,2,96.4,17.8,1,0.272,3.0,C
SKU-2928,consumable,1.44,49757,71650.08,1.0,5,10.0,1.4,3,0.785,0.0,C
SKU-2667,critical_cheap,47.51,1477,70172.27,5.0,1,80.9,18.2,1,0.48,8.0,C
SKU-0676,consumable,2.89,24238,70047.82,2.0,3,4.1,2.0,3,0.364,0.0,C
SKU-3039,critical_cheap,47.57,1471,69975.47,4.0,1,87.2,10.4,1,0.334,7.0,C
SKU-3169,consumable,24.75346153846154,1455,36016.29,2.0,4,6.8,0.7,5,0.592,0.0,C
SKU-0080,critical_cheap,38.21,1800,68778.0,5.0,2,62.1,29.8,1,0.209,3.0,C
SKU-1648,consumable,6.39,10756,68730.84,1.0,3,6.9,1.4,3,0.341,0.0,C
SKU-0378,critical_cheap,41.87,1636,68499.32,4.0,1,112.3,22.3,1,0.247,5.0,C
SKU-2014,critical_cheap,45.78,1487,68074.86,5.0,1,64.2,17.5,1,0.224,7.0,C
SKU-1188,critical_cheap,38.86,1734,67383.24,4.0,2,85.2,29.6,1,0.305,4.0,C
SKU-1795,critical_cheap,37.25,1785,66491.25,5.0,2,113.9,13.0,1,0.448,7.0,C
SKU-1020,critical_cheap,46.68,1423,66425.64,5.0,2,116.1,10.2,1,0.376,8.0,C
SKU-2433,consumable,3.6,18308,65908.8,1.0,4,9.6,0.9,3,0.541,0.0,C
SKU-0889,critical_cheap,34.92,1877,65544.84,4.0,1,116.9,30.0,1,0.271,5.0,C
SKU-2024,critical_cheap,44.48,1472,65474.56,4.0,2,62.3,29.1,1,0.399,5.0,C
SKU-3118,critical_cheap,40.05,1624,65041.2,4.0,1,62.3,11.2,1,0.227,6.0,C
SKU-2572,consumable,4.47,14489,64765.83,2.0,3,7.1,0.6,4,0.483,0.0,C
SKU-0071,consumable,1.31,49601,64977.31,1.0,5,7.7,0.9,5,0.366,0.0,C
SKU-0026,consumable,3.43,18888,64785.84,1.0,4,9.3,0.8,5,0.387,0.0,C
SKU-0281,consumable,7.33,8837,64775.21,2.0,3,3.8,1.3,4,0.448,0.0,C
SKU-0530,consumable,2.9,22274,64594.6,1.0,3,4.9,1.5,3,0.473,0.0,C
SKU-2367,critical_cheap,36.46,1770,64534.2,5.0,2,89.5,17.4,1,0.357,0.0,C
SKU-1442,critical_cheap,49.16,1297,63760.52,4.0,2,115.4,21.3,1,0.299,8.0,C
SKU-2992,consumable,37.54,1698,63742.92,2.0,5,7.0,1.1,3,0.704,0.0,C
SKU-1027,consumable,3.23,19702,63637.46,2.0,5,8.6,0.7,4,0.339,0.0,C
SKU-2976,critical_cheap,33.82,1880,63581.6,5.0,2,68.0,29.9,1,0.298,4.0,C
SKU-0786,consumable,1.29,49217,63489.93,1.0,5,6.7,1.2,5,0.53,0.0,C
SKU-1340,critical_cheap,43.23,1464,63288.72,5.0,1,69.9,28.7,1,0.461,6.0,C
SKU-1435,critical_cheap,47.64,1325,63123.0,5.0,2,74.2,27.5,1,0.446,3.0,C
SKU-1185,critical_cheap,47.82,1318,63026.76,5.0,2,110.5,21.9,1,0.417,4.0,C
SKU-2307,critical_cheap,40.08,1570,62925.6,5.0,1,109.4,13.2,1,0.3,5.0,C
SKU-1414,critical_cheap,37.85,1656,62679.6,4.0,1,99.9,24.3,1,0.465,3.0,C
SKU-0091,critical_cheap,39.99,1558,62304.42,5.0,5,70.5,15.9,1,0.399,8.0,C
SKU-0376,expensive_strategic,5646.78,11,62114.58,4.0,1,39.7,3.1,2,0.185,2.0,C
SKU-0926,critical_cheap,42.96,1445,62077.2,4.0,2,99.9,15.7,1,0.26,5.0,C
SKU-2581,critical_cheap,35.81,1724,61736.44,4.0,1,117.9,29.4,1,0.455,3.0,C
SKU-3491,critical_cheap,34.21,1789,61201.69,5.0,2,76.0,26.7,1,0.447,4.0,C
SKU-2693,critical_cheap,31.36,1944,60963.84,5.0,2,101.3,11.2,1,0.212,4.0,C
SKU-0300,critical_cheap,36.18,1674,60565.32,4.0,1,66.3,21.4,1,0.359,4.0,C
SKU-1127,critical_cheap,38.49,1573,60544.77,4.0,1,113.5,13.3,1,0.245,8.0,C
SKU-2977,consumable,5.61,10714,60105.54,1.0,3,6.5,0.6,5,0.321,0.0,C
SKU-0209,critical_cheap,36.32,1650,59928.0,5.0,1,102.8,13.9,1,0.341,4.0,C
SKU-2019,critical_cheap,30.24,1975,59724.0,5.0,2,69.4,17.8,1,0.401,6.0,C
SKU-1466,critical_cheap,33.26,1793,59635.18,4.0,1,114.3,11.7,1,0.265,3.0,C
SKU-2858,critical_cheap,32.14,1855,59619.7,4.0,1,78.7,26.0,1,0.233,8.0,C
SKU-2484,critical_cheap,31.9,1854,59142.6,4.0,1,106.4,27.5,1,0.324,7.0,C
SKU-2284,critical_cheap,37.69,1562,58871.78,4.0,1,79.4,18.8,1,0.297,5.0,C
SKU-1520,consumable,4.13,14140,58398.2,1.0,4,4.5,1.2,5,0.515,0.0,C
SKU-1912,consumable,1.64,35442,58124.88,1.0,5,5.8,2.0,4,0.701,0.0,C
SKU-2705,consumable,4.53,12737,57698.61,1.0,4,9.6,0.8,3,0.579,0.0,C
SKU-2271,critical_cheap,29.66,1940,57540.4,5.0,2,100.7,19.3,1,0.331,7.0,C
SKU-3108,critical_cheap,39.61,1444,57196.84,5.0,5,97.0,22.1,1,0.474,8.0,C
SKU-3421,consumable,20.92,2717,56839.64,1.0,4,4.6,1.0,4,0.671,0.0,C
SKU-2588,standard,198.04,287,56837.48,3.0,2,26.3,1.4,2,0.182,1.0,C
SKU-0635,critical_cheap,30.63,1855,56818.65,4.0,1,75.4,21.9,1,0.481,3.0,C
SKU-1669,critical_cheap,30.43,1859,56569.37,4.0,2,105.6,27.0,1,0.277,4.0,C
SKU-2642,critical_cheap,36.94,1531,56555.14,5.0,2,64.4,13.8,1,0.365,7.0,C
SKU-1673,consumable,9.24,6088,56253.12,1.0,5,3.8,1.2,4,0.356,0.0,C
SKU-2654,critical_cheap,32.18,1741,56025.38,4.0,1,69.8,10.4,1,0.472,7.0,C
SKU-1629,critical_cheap,45.19,1238,55945.22,4.0,1,68.4,21.4,1,0.421,5.0,C
SKU-0946,critical_cheap,47.27,1182,55873.14,4.0,1,118.3,28.9,1,0.465,5.0,C
SKU-0749,consumable,6.64,8410,55842.4,1.0,3,9.6,0.7,1,0.399,0.0,C
SKU-0313,critical_cheap,36.35,1534,55760.9,4.0,1,84.5,17.0,1,0.206,6.0,C
SKU-2087,critical_cheap,31.32,1770,55436.4,4.0,2,84.1,17.7,1,0.201,5.0,C
SKU-1735,critical_cheap,31.25,1766,55187.5,5.0,2,74.2,18.0,1,0.427,5.0,C
SKU-0900,critical_cheap,35.77,1528,54656.56,5.0,1,86.8,19.2,1,0.278,8.0,C
SKU-1605,critical_cheap,35.32,1547,54640.04,4.0,2,87.5,14.3,1,0.348,8.0,C
SKU-0588,critical_cheap,27.58,1977,54525.66,5.0,1,93.7,23.7,1,0.298,3.0,C
