product_id,week,consumption,stock_level,rupture_flag
SKU-1082,87,3.95,74.56,0
SKU-1082,88,4.68,69.88,0
SKU-1082,89,4.29,65.59,0
SKU-1082,90,5.95,59.65,0
SKU-1082,91,3.02,56.63,0
SKU-1082,92,2.95,53.68,0
SKU-1082,93,4.28,49.4,0
SKU-1082,94,3.16,46.24,0
SKU-1082,95,6.32,39.92,0
SKU-1082,96,15.49,83.45,0
SKU-1082,97,4.06,79.39,0
SKU-1082,98,1.28,78.11,0
SKU-1082,99,4.55,73.56,0
SKU-1082,100,4.26,69.3,0
SKU-1082,101,3.99,65.31,0
SKU-1082,102,3.12,62.19,0
SKU-1082,103,3.98,58.21,0
SKU-1082,104,5.41,52.8,0
SKU-1169,1,2.8,99.94,0
SKU-1169,2,3.37,96.57,0
SKU-1169,3,4.44,92.13,0
SKU-1169,4,4.75,87.38,0
SKU-1169,5,3.27,84.11,0
SKU-1169,6,4.31,79.8,0
SKU-1169,7,4.89,74.91,0
SKU-1169,8,2.6,72.31,0
SKU-1169,9,3.99,68.32,0
SKU-1169,10,3.88,64.44,0
SKU-1169,11,17.48,124.01,0
SKU-1169,12,4.18,119.83,0
SKU-1169,13,3.56,116.28,0
SKU-1169,14,18.39,97.89,0
SKU-1169,15,2.34,95.56,0
SKU-1169,16,4.96,90.6,0
SKU-1169,17,5.67,84.93,0
SKU-1169,18,4.23,80.7,0
SKU-1169,19,18.13,62.57,0
SKU-1169,20,2.51,60.06,0
SKU-1169,21,3.87,56.19,0
SKU-1169,22,5.0,128.25,0
SKU-1169,23,5.91,122.33,0
SKU-1169,24,4.34,118.0,0
SKU-1169,25,6.38,111.62,0
SKU-1169,26,4.82,106.8,0
SKU-1169,27,4.41,102.38,0
SKU-1169,28,4.93,97.46,0
SKU-1169,29,3.74,93.71,0
SKU-1169,30,6.17,87.54,0
SKU-1169,31,3.59,83.95,0
SKU-1169,32,4.77,79.18,0
SKU-1169,33,5.77,73.41,0
SKU-1169,34,5.2,68.21,0
SKU-1169,35,4.23,63.99,0
SKU-1169,36,5.59,58.4,0
SKU-1169,37,2.64,55.75,0
SKU-1169,38,3.86,51.9,0
SKU-1169,39,4.26,124.69,0
SKU-1169,40,3.36,121.33,0
SKU-1169,41,4.49,116.84,0
SKU-1169,42,3.67,113.17,0
SKU-1169,43,5.21,107.96,0
SKU-1169,44,2.23,105.73,0
SKU-1169,45,6.46,99.27,0
SKU-1169,46,4.35,94.92,0
SKU-1169,47,4.45,90.47,0
SKU-1169,48,4.21,86.26,0
SKU-1169,49,5.61,80.65,0
SKU-1169,50,6.08,74.57,0
SKU-1169,51,5.08,69.49,0
SKU-1169,52,4.51,64.98,0
SKU-1169,53,3.81,61.17,0
SKU-1169,54,3.28,57.89,0
SKU-1169,55,3.98,53.91,0
SKU-1169,56,4.63,126.35,0
SKU-1169,57,5.0,121.34,0
SKU-1169,58,4.12,117.22,0
SKU-1169,59,15.44,101.78,0
SKU-1169,60,5.9,95.88,0
SKU-1169,61,3.67,92.2,0
SKU-1169,62,4.59,87.62,0
SKU-1169,63,5.05,82.56,0
SKU-1169,64,2.54,80.02,0
SKU-1169,65,3.93,76.09,0
SKU-1169,66,6.32,69.77,0
SKU-1169,67,4.12,65.65,0
SKU-1169,68,5.35,60.3,0
SKU-1169,69,4.09,56.21,0
SKU-1169,70,3.51,52.69,0
SKU-1169,71,4.83,124.92,0
SKU-1169,72,4.74,120.18,0
SKU-1169,73,4.28,115.9,0
SKU-1169,74,4.86,111.04,0
SKU-1169,75,6.29,104.75,0
SKU-1169,76,4.66,100.09,0
SKU-1169,77,3.46,96.63,0
SKU-1169,78,3.88,92.74,0
SKU-1169,79,3.74,89.0,0
SKU-1169,80,6.04,82.96,0
SKU-1169,81,4.11,78.85,0
SKU-1169,82,22.05,56.8,0
SKU-1169,83,6.15,127.71,0
SKU-1169,84,5.73,121.99,0
SKU-1169,85,4.17,117.81,0
SKU-1169,86,5.76,112.06,0
SKU-1169,87,5.35,106.71,0
SKU-1169,88,13.9,92.81,0
SKU-1169,89,3.05,89.76,0
SKU-1169,90,3.72,86.04,0
SKU-1169,91,3.34,82.7,0
SKU-1169,92,3.14,79.56,0
SKU-1169,93,4.47,75.1,0
SKU-1169,94,4.88,70.22,0
SKU-1169,95,5.3,64.92,0
SKU-1169,96,4.62,60.29,0
SKU-1169,97,5.86,54.43,0
SKU-1169,98,4.68,126.81,0
SKU-1169,99,2.41,124.4,0
SKU-1169,100,5.43,118.97,0
SKU-1169,101,5.6,113.37,0
SKU-1169,102,4.7,108.67,0
SKU-1169,103,5.91,102.77,0
SKU-1169,104,4.07,98.7,0
SKU-0540,1,8.98,56.13,0
SKU-0540,2,2.79,53.34,0
SKU-0540,3,5.68,47.66,0
SKU-0540,4,3.02,44.64,0
SKU-0540,5,2.17,42.46,0
SKU-0540,6,2.87,39.59,0
SKU-0540,7,4.71,34.88,0
SKU-0540,8,3.86,79.85,0
SKU-0540,9,3.26,76.59,0
SKU-0540,10,1.74,74.85,0
SKU-0540,11,2.13,72.72,0
SKU-0540,12,2.05,70.68,0
SKU-0540,13,4.23,66.44,0
SKU-0540,14,5.01,61.44,0
SKU-0540,15,4.19,57.25,0
SKU-0540,16,4.36,52.88,0
SKU-0540,17,4.42,48.46,0
SKU-0540,18,2.92,45.55,0
SKU-0540,19,3.55,42.0,0
SKU-0540,20,2.3,39.69,0
SKU-0540,21,3.56,36.13,0
SKU-0540,22,3.7,81.27,0
SKU-0540,23,1.98,79.29,0
SKU-0540,24,4.53,74.76,0
SKU-0540,25,4.23,70.53,0
SKU-0540,26,2.92,67.61,0
SKU-0540,27,3.22,64.39,0
SKU-0540,28,3.9,60.49,0
SKU-0540,29,4.13,56.36,0
SKU-0540,30,1.34,55.02,0
SKU-0540,31,4.5,50.53,0
SKU-0540,32,2.29,48.23,0
SKU-0540,33,4.73,43.5,0
SKU-0540,34,2.99,40.51,0
SKU-0540,35,3.8,36.71,0
SKU-0540,36,4.16,81.39,0
SKU-0540,37,3.49,77.9,0
SKU-0540,38,3.82,74.08,0
SKU-0540,39,2.92,71.16,0
SKU-0540,40,2.48,68.69,0
SKU-0540,41,2.17,66.52,0
SKU-0540,42,1.51,65.0,0
SKU-0540,43,2.51,62.49,0
SKU-0540,44,4.42,58.07,0
SKU-0540,45,3.88,54.19,0
SKU-0540,46,4.57,49.62,0
SKU-0540,47,4.94,44.68,0
SKU-0540,48,2.49,42.19,0
SKU-0540,49,5.56,36.63,0
SKU-0540,50,2.96,33.67,0
SKU-0540,51,5.28,77.22,0
SKU-0540,52,3.06,74.16,0
SKU-0540,53,2.76,71.4,0
SKU-0540,54,4.95,66.46,0
SKU-0540,55,0.7,65.76,0
SKU-0540,56,4.05,61.71,0
SKU-0540,57,5.47,56.24,0
SKU-0540,58,2.16,54.09,0
SKU-0540,59,2.39,51.7,0
SKU-0540,60,3.98,47.73,0
SKU-0540,61,5.11,42.61,0
SKU-0540,62,3.31,39.3,0
SKU-0540,63,3.29,36.01,0
SKU-0540,64,3.18,32.83,0
SKU-0540,65,2.27,79.39,0
SKU-0540,66,2.23,77.16,0
SKU-0540,67,3.16,74.01,0
SKU-0540,68,4.54,69.47,0
SKU-0540,69,4.29,65.18,0
SKU-0540,70,15.66,49.53,0
SKU-0540,71,2.43,47.09,0
SKU-0540,72,1.57,45.52,0
SKU-0540,73,3.47,42.05,0
SKU-0540,74,2.46,39.59,0
SKU-0540,75,2.51,37.08,0
SKU-0540,76,3.47,33.61,0
SKU-0540,77,1.36,81.09,0
SKU-0540,78,3.37,77.72,0
SKU-0540,79,3.96,73.76,0
SKU-0540,80,1.97,71.79,0
SKU-0540,81,2.89,68.9,0
SKU-0540,82,4.68,64.22,0
SKU-0540,83,1.03,63.2,0
SKU-0540,84,4.07,59.13,0
SKU-0540,85,3.4,55.73,0
SKU-0540,86,2.48,53.25,0
SKU-0540,87,2.62,50.64,0
SKU-0540,88,2.2,48.44,0
SKU-0540,89,3.13,45.32,0
SKU-0540,90,1.78,43.54,0
SKU-0540,91,4.96,38.58,0
SKU-0540,92,4.78,33.8,0
SKU-0540,93,4.76,77.87,0
SKU-0540,94,3.43,74.44,0
SKU-0540,95,4.85,69.59,0
SKU-0540,96,3.11,66.47,0
SKU-0540,97,1.93,64.54,0
SKU-0540,98,2.33,62.21,0
SKU-0540,99,1.45,60.76,0
SKU-0540,100,3.96,56.8,0
SKU-0540,101,4.02,52.78,0
SKU-0540,102,4.23,48.54,0
SKU-0540,103,4.71,43.83,0
SKU-0540,104,3.92,39.91,0
SKU-3450,1,8.54,137.54,0
SKU-3450,2,6.86,130.68,0
SKU-3450,3,5.88,124.8,0
SKU-3450,4,6.01,118.79,0
SKU-3450,5,9.17,109.63,0
SKU-3450,6,7.5,102.13,0
SKU-3450,7,4.49,97.65,0
SKU-3450,8,7.39,90.26,0
SKU-3450,9,6.47,83.79,0
SKU-3450,10,7.53,76.26,0
SKU-3450,11,5.08,180.74,0
SKU-3450,12,9.33,171.41,0
SKU-3450,13,4.68,166.72,0
SKU-3450,14,6.9,159.83,0
SKU-3450,15,6.29,153.53,0
SKU-3450,16,5.79,147.74,0
SKU-3450,17,5.5,142.24,0
SKU-3450,18,5.29,136.95,0
SKU-3450,19,6.71,130.25,0
SKU-3450,20,4.88,125.37,0
SKU-3450,21,2.83,122.54,0
SKU-3450,22,4.46,118.08,0
SKU-3450,23,8.19,109.89,0
SKU-3450,24,6.73,103.16,0
SKU-3450,25,7.19,95.96,0
SKU-3450,26,7.76,88.2,0
SKU-3450,27,5.86,82.35,0
SKU-3450,28,8.44,73.91,0
SKU-3450,29,4.56,178.91,0
SKU-3450,30,4.63,174.28,0
SKU-3450,31,7.33,166.95,0
SKU-3450,32,8.02,158.93,0
SKU-3450,33,5.53,153.4,0
SKU-3450,34,6.72,146.68,0
SKU-3450,35,6.98,139.7,0
SKU-3450,36,5.97,133.74,0
SKU-3450,37,6.67,127.07,0
SKU-3450,38,6.14,120.93,0
SKU-3450,39,4.0,116.92,0
SKU-3450,40,5.05,111.87,0
SKU-3450,41,4.71,107.16,0
SKU-3450,42,1.89,105.27,0
SKU-3450,43,5.43,99.84,0
SKU-3450,44,7.54,92.3,0
SKU-3450,45,6.09,86.21,0
SKU-3450,46,2.55,83.65,0
SKU-3450,47,6.19,77.47,0
SKU-3450,48,6.78,180.25,0
SKU-3450,49,6.41,173.84,0
SKU-3450,50,8.44,165.4,0
SKU-3450,51,6.39,159.01,0
SKU-3450,52,2.99,156.02,0
SKU-3450,53,6.17,149.85,0
SKU-3450,54,6.51,143.34,0
SKU-3450,55,6.94,136.39,0
SKU-3450,56,5.83,130.56,0
SKU-3450,57,5.93,124.63,0
SKU-3450,58,4.1,120.53,0
SKU-3450,59,6.98,113.55,0
SKU-3450,60,3.4,110.15,0
SKU-3450,61,8.42,101.73,0
SKU-3450,62,5.46,96.27,0
SKU-3450,63,4.79,91.48,0
SKU-3450,64,7.87,83.61,0
SKU-3450,65,4.65,78.96,0
SKU-3450,66,7.35,181.16,0
SKU-3450,67,4.6,176.56,0
SKU-3450,68,5.35,171.21,0
SKU-3450,69,5.74,165.47,0
SKU-3450,70,7.39,158.08,0
SKU-3450,71,6.62,151.46,0
SKU-3450,72,3.96,147.49,0
SKU-3450,73,4.51,142.98,0
SKU-3450,74,6.9,136.08,0
SKU-3450,75,8.64,127.44,0
SKU-3450,76,7.83,119.61,0
SKU-3450,77,8.23,111.38,0
SKU-3450,78,5.47,105.91,0
SKU-3450,79,9.43,96.48,0
SKU-3450,80,3.99,92.49,0
SKU-3450,81,4.67,87.82,0
SKU-3450,82,5.46,82.36,0
SKU-3450,83,5.57,76.79,0
SKU-3450,84,4.83,181.52,0
SKU-3450,85,5.22,176.3,0
SKU-3450,86,4.17,172.13,0
SKU-3450,87,4.48,167.65,0
SKU-3450,88,5.4,162.25,0
SKU-3450,89,4.28,157.97,0
SKU-3450,90,6.24,151.73,0
SKU-3450,91,7.96,143.77,0
SKU-3450,92,8.17,135.59,0
SKU-3450,93,6.1207766990291255,129.17,0
SKU-3450,94,10.15,119.02,0
SKU-3450,95,3.71,115.31,0
SKU-3450,96,5.29,110.02,0
SKU-3450,97,6.42,103.6,0
SKU-3450,98,9.82,93.78,0
SKU-3450,99,4.9,88.88,0
SKU-3450,100,7.19,81.69,0
SKU-3450,101,7.55,74.14,0
SKU-3450,102,5.09,178.61,0
SKU-3450,103,6.67,171.93,0
SKU-3450,104,5.38,166.56,0
SKU-0206,1,4.28,149.89,0
SKU-0206,2,3.83,146.06,0
SKU-0206,3,7.01,139.06,0
SKU-0206,4,3.71,135.35,0
SKU-0206,5,10.45,124.9,0
SKU-0206,6,5.34,119.57,0
SKU-0206,7,3.94,115.63,0
SKU-0206,8,3.47,112.16,0
SKU-0206,9,5.93,106.23,0
SKU-0206,10,6.13,100.1,0
SKU-0206,11,1.76,98.34,0
SKU-0206,12,3.86,94.48,0
SKU-0206,13,1.87,92.61,0
SKU-0206,14,5.98,86.63,0
SKU-0206,15,4.89,81.74,0
SKU-0206,16,3.18,78.56,0
SKU-0206,17,3.94,190.26,0
SKU-0206,18,20.69,169.57,0
SKU-0206,19,4.31,165.26,0
SKU-0206,20,24.32,140.93,0
SKU-0206,21,4.57,136.36,0
SKU-0206,22,8.97,127.4,0
SKU-0206,23,4.8,122.6,0
SKU-0206,24,2.61,119.99,0
SKU-0206,25,6.48,113.51,0
SKU-0206,26,2.59,110.92,0
SKU-0206,27,6.91,104.01,0
SKU-0206,28,5.84,98.17,0
SKU-0206,29,4.94,93.23,0
SKU-0206,30,7.64,85.59,0
SKU-0206,31,3.83,81.76,0
SKU-0206,32,3.62,78.14,0
SKU-0206,33,7.03,186.74,0
SKU-0206,34,5.49,181.25,0
SKU-0206,35,3.14,178.1,0
SKU-0206,36,7.59,170.51,0
SKU-0206,37,4.14,166.36,0
SKU-0206,38,9.99,156.37,0
SKU-0206,39,7.39,148.98,0
SKU-0206,40,3.45,145.53,0
SKU-0206,41,3.53,142.0,0
SKU-0206,42,3.78,138.22,0
SKU-0206,43,2.42,135.79,0
SKU-0206,44,4.18,131.62,0
SKU-0206,45,0.0,131.62,0
SKU-0206,46,10.36,121.25,0
SKU-0206,47,25.18,96.07,0
SKU-0206,48,3.39,92.68,0
SKU-0206,49,6.38,86.3,0
SKU-0206,50,20.09,181.84,0
SKU-0206,51,5.22,176.62,0
SKU-0206,52,5.34,171.29,0
SKU-0206,53,2.15,169.14,0
SKU-0206,54,6.17,162.96,0
SKU-0206,55,6.22,156.74,0
SKU-0206,56,1.55,155.19,0
SKU-0206,57,3.14,152.05,0
SKU-0206,58,6.13,145.92,0
SKU-0206,59,3.09,142.83,0
SKU-0206,60,4.41,138.42,0
SKU-0206,61,23.85,114.57,0
SKU-0206,62,4.65,109.92,0
SKU-0206,63,6.64,103.28,0
SKU-0206,64,4.39,98.89,0
SKU-0206,65,8.68,90.21,0
SKU-0206,66,6.28,83.93,0
SKU-0206,67,2.23,81.7,0
SKU-0206,68,3.67,78.03,0
SKU-0206,69,4.09,189.57,0
SKU-0206,70,3.7,185.87,0
SKU-0206,71,2.35,183.52,0
SKU-0206,72,0.78,182.74,0
SKU-0206,73,2.97,179.77,0
SKU-0206,74,5.76,174.01,0
SKU-0206,75,6.09,167.92,0
SKU-0206,76,2.14,165.78,0
SKU-0206,77,5.54,160.24,0
SKU-0206,78,4.31,155.93,0
SKU-0206,79,6.19,149.73,0
SKU-0206,80,0.07,149.66,0
SKU-0206,81,0.57,149.09,0
SKU-0206,82,7.19,141.9,0
SKU-0206,83,5.23,136.67,0
SKU-0206,84,4.92,131.75,0
SKU-0206,85,1.98,129.78,0
SKU-0206,86,5.93,123.85,0
SKU-0206,87,7.39,116.46,0
SKU-0206,88,6.1,110.37,0
SKU-0206,89,5.47,104.9,0
SKU-0206,90,3.52,101.38,0
SKU-0206,91,2.49,98.89,0
SKU-0206,92,4.21,94.68,0
SKU-0206,93,7.74,86.95,0
SKU-0206,94,5.679320388349515,81.55,0
SKU-0206,95,6.4,190.79,0
SKU-0206,96,7.99,182.8,0
SKU-0206,97,7.34,175.46,0
SKU-0206,98,6.03,169.43,0
SKU-0206,99,7.32,162.12,0
SKU-0206,100,5.01,157.11,0
SKU-0206,101,6.25,150.86,0
SKU-0206,102,3.96,146.9,0
SKU-0206,103,4.15,142.74,0
SKU-0206,104,0.76,141.98,0
SKU-1922,1,3.69,61.22,0
SKU-1922,2,3.98,57.24,0
SKU-1922,3,3.38,53.86,0
SKU-1922,4,4.14,49.72,0
SKU-1922,5,3.3,46.41,0
SKU-1922,6,13.14,33.28,0
SKU-1922,7,3.8,78.16,0
SKU-1922,8,4.01,74.15,0
SKU-1922,9,1.78,72.37,0
SKU-1922,10,0.48,71.89,0
SKU-1922,11,4.18,67.71,0
SKU-1922,12,3.91,63.8,0
SKU-1922,13,3.45,60.35,0
SKU-1922,14,9.84,50.51,0
SKU-1922,15,1.77,48.74,0
SKU-1922,16,1.9,46.84,0
SKU-1922,17,3.14,43.7,0
SKU-1922,18,4.99,38.71,0
SKU-1922,19,4.16,34.55,0
SKU-1922,20,1.83,32.71,0
SKU-1922,21,4.54,76.86,0
SKU-1922,22,4.36,72.5,0
SKU-1922,23,4.1,68.4,0
SKU-1922,24,2.73,65.67,0
SKU-1922,25,3.17,62.5,0
SKU-1922,26,8.58,53.92,0
SKU-1922,27,6.01,47.91,0
SKU-1922,28,4.51,43.4,0
SKU-1922,29,2.53,40.87,0
SKU-1922,30,2.95,37.93,0
SKU-1922,31,1.63,36.3,0
SKU-1922,32,1.83,34.47,0
SKU-1922,33,5.3,77.86,0
SKU-1922,34,2.96,74.89,0
SKU-1922,35,2.77,72.12,0
SKU-1922,36,3.74,68.38,0
SKU-1922,37,4.45,63.93,0
SKU-1922,38,3.67,60.26,0
SKU-1922,39,3.79,56.47,0
SKU-1922,40,4.85,51.62,0
SKU-1922,41,2.54,49.08,0
SKU-1922,42,2.67,46.41,0
SKU-1922,43,4.18,42.23,0
SKU-1922,44,2.49,39.74,0
SKU-1922,45,4.63,35.1,0
SKU-1922,46,2.23,32.87,0
SKU-1922,47,2.53,79.02,0
SKU-1922,48,3.43,75.59,0
SKU-1922,49,4.48,71.1,0
SKU-1922,50,2.39,68.71,0
SKU-1922,51,5.56,63.15,0
SKU-1922,52,0.43,62.71,0
SKU-1922,53,13.76,48.96,0
SKU-1922,54,3.69,45.27,0
SKU-1922,55,3.43,41.84,0
SKU-1922,56,4.33,37.51,0
SKU-1922,57,1.8,35.71,0
SKU-1922,58,2.97,32.73,0
SKU-1922,59,1.75,79.67,0
SKU-1922,60,1.17,78.5,0
SKU-1922,61,3.79,74.7,0
SKU-1922,62,4.22,70.48,0
SKU-1922,63,4.34,66.15,0
SKU-1922,64,5.2,60.94,0
SKU-1922,65,3.32,57.62,0
SKU-1922,66,13.83,43.79,0
SKU-1922,67,2.75,41.04,0
SKU-1922,68,17.04,72.68,0
SKU-1922,69,4.58,68.1,0
SKU-1922,70,5.11,62.99,0
SKU-1922,71,1.48,61.52,0
SKU-1922,72,0.87,60.64,0
SKU-1922,73,5.1,55.55,0
SKU-1922,74,2.12,53.43,0
SKU-1922,75,1.29,52.13,0
SKU-1922,76,5.06,47.08,0
SKU-1922,77,3.58,43.5,0
SKU-1922,78,11.63,80.55,0
SKU-1922,79,2.9,77.65,0
SKU-1922,80,0.96,76.68,0
SKU-1922,81,4.68,72.0,0
SKU-1922,82,3.03,68.97,0
SKU-1922,83,2.89,66.08,0
SKU-1922,84,2.35,63.73,0
SKU-1922,85,3.39,60.33,0
SKU-1922,86,2.84,57.49,0
SKU-1922,87,7.5,50.0,0
SKU-1922,88,2.71,47.28,0
SKU-1922,89,4.34,42.94,0
SKU-1922,90,5.46,37.49,0
SKU-1922,91,4.75,32.74,0
SKU-1922,92,3.67,77.75,0
SKU-1922,93,0.3,77.44,0
SKU-1922,94,2.66,74.79,0
SKU-1922,95,4.34,70.44,0
SKU-1922,96,3.34,67.1,0
SKU-1922,97,0.76,66.35,0
SKU-1922,98,2.78,63.57,0
SKU-1922,99,0.0,63.57,0
SKU-1922,100,3.94,59.63,0
SKU-1922,101,4.13,55.49,0
SKU-1922,102,5.22,50.27,0
SKU-1922,103,1.85,48.42,0
SKU-1922,104,5.45,42.97,0
SKU-0455,1,1.03,59.11,0
SKU-0455,2,1.48,57.63,0
SKU-0455,3,3.06,54.57,0
SKU-0455,4,1.25,53.32,0
SKU-0455,5,1.51,51.81,0
SKU-0455,6,2.18,49.63,0
SKU-0455,7,6.5,43.13,0
SKU-0455,8,8.22,34.91,0
SKU-0455,9,3.41,31.5,0
SKU-0455,10,4.16,72.44,0
SKU-0455,11,2.02,70.42,0
SKU-0455,12,0.86,69.55,0
SKU-0455,13,2.85,66.7,0
SKU-0455,14,2.04,64.66,0
SKU-0455,15,1.28,63.39,0
SKU-0455,16,1.63,61.76,0
SKU-0455,17,4.27,57.49,0
SKU-0455,18,3.05,54.44,0
SKU-0455,19,2.83,51.61,0
SKU-0455,20,2.05,49.56,0
SKU-0455,21,2.87,46.69,0
SKU-0455,22,1.86,44.83,0
SKU-0455,23,2.41,42.41,0
SKU-0455,24,3.06,39.36,0
SKU-0455,25,1.6,37.76,0
SKU-0455,26,2.6,35.15,0
SKU-0455,27,8.38,71.88,0
SKU-0455,28,1.81,70.08,0
SKU-0455,29,1.63,68.44,0
SKU-0455,30,2.47,65.97,0
SKU-0455,31,3.66,62.31,0
SKU-0455,32,3.35,58.95,0
SKU-0455,33,2.52,56.44,0
SKU-0455,34,2.67,53.76,0
SKU-0455,35,3.18,50.58,0
SKU-0455,36,3.94,46.64,0
SKU-0455,37,1.61,45.04,0
SKU-0455,38,2.36,42.68,0
SKU-0455,39,2.51,40.17,0
SKU-0455,40,2.65,37.51,0
SKU-0455,41,2.33,35.18,0
SKU-0455,42,1.53,33.65,0
SKU-0455,43,4.02,74.73,0
SKU-0455,44,2.21,72.52,0
SKU-0455,45,3.55,68.98,0
SKU-0455,46,2.43,66.54,0
SKU-0455,47,2.25,64.3,0
SKU-0455,48,0.81,63.49,0
SKU-0455,49,0.96,62.53,0
SKU-0455,50,1.85,60.69,0
SKU-0455,51,9.5,51.19,0
SKU-0455,52,2.35,48.84,0
SKU-0455,53,1.26,47.58,0
SKU-0455,54,1.87,45.71,0
SKU-0455,55,2.46,43.25,0
SKU-0455,56,3.2,40.05,0
SKU-0455,57,1.71,38.34,0
SKU-0455,58,2.5,35.84,0
SKU-0455,59,2.19,33.65,0
SKU-0455,60,3.37,30.27,0
SKU-0455,61,2.6,72.78,0
SKU-0455,62,3.49,69.29,0
SKU-0455,63,2.93,66.36,0
SKU-0455,64,2.53,63.83,0
SKU-0455,65,1.76,62.08,0
SKU-0455,66,2.04,60.04,0
SKU-0455,67,0.54,59.5,0
SKU-0455,68,1.41,58.09,0
SKU-0455,69,2.2,55.89,0
SKU-0455,70,2.01,53.88,0
SKU-0455,71,2.89,50.98,0
SKU-0455,72,1.74,49.24,0
SKU-0455,73,0.41,48.83,0
SKU-0455,74,1.97,46.86,0
SKU-0455,75,2.44,44.42,0
SKU-0455,76,2.27,42.15,0
SKU-0455,77,0.82,41.32,0
SKU-0455,78,8.38,32.95,0
SKU-0455,79,1.02,31.93,0
SKU-0455,80,2.67,74.36,0
SKU-0455,81,10.93,63.43,0
SKU-0455,82,1.94,61.49,0
SKU-0455,83,1.76,59.73,0
SKU-0455,84,2.81,56.93,0
SKU-0455,85,2.88,54.05,0
SKU-0455,86,1.91,52.14,0
SKU-0455,87,5.74,46.4,0
SKU-0455,88,1.55,44.85,0
SKU-0455,89,2.86,41.99,0
SKU-0455,90,0.37,41.61,0
SKU-0455,91,0.89,40.73,0
SKU-0455,92,2.38,38.34,0
SKU-0455,93,2.55,35.79,0
SKU-0455,94,2.72,33.07,0
SKU-0455,95,1.77,31.3,0
SKU-0455,96,2.75,73.65,0
SKU-0455,97,1.31,72.34,0
SKU-0455,98,2.6972815533980583,68.36,0
SKU-0455,99,2.65,65.7,0
SKU-0455,100,1.99,63.71,0
SKU-0455,101,2.82,60.9,0
SKU-0455,102,1.62,59.28,0
SKU-0455,103,1.13,58.14,0
SKU-0455,104,9.2,48.94,0
SKU-0335,1,1.5,91.41,0
SKU-0335,2,2.78,88.64,0
SKU-0335,3,3.34,85.3,0
SKU-0335,4,2.52,82.78,0
SKU-0335,5,3.38,79.4,0
SKU-0335,6,4.81,74.59,0
SKU-0335,7,2.47,72.12,0
SKU-0335,8,3.44,68.68,0
SKU-0335,9,3.14,65.54,0
SKU-0335,10,3.64,61.9,0
SKU-0335,11,2.57,59.33,0
SKU-0335,12,1.81,57.52,0
SKU-0335,13,2.08,55.43,0
SKU-0335,14,2.9,52.53,0
SKU-0335,15,10.11,112.1,0
SKU-0335,16,2.4,109.7,0
SKU-0335,17,2.01,107.69,0
SKU-0335,18,2.29,105.4,0
SKU-0335,19,3.28,102.12,0
SKU-0335,20,3.28,98.84,0
SKU-0335,21,2.6,96.24,0
SKU-0335,22,3.98,92.26,0
SKU-0335,23,1.66,90.61,0
SKU-0335,24,1.42,89.19,0
SKU-0335,25,3.34,85.85,0
SKU-0335,26,3.17,82.68,0
SKU-0335,27,1.2,81.48,0
SKU-0335,28,3.52,77.96,0
SKU-0335,29,1.87,76.09,0
SKU-0335,30,4.04,72.05,0
SKU-0335,31,3.19,68.86,0
SKU-0335,32,2.99,65.87,0
SKU-0335,33,2.42,63.45,0
SKU-0335,34,3.48,59.97,0
SKU-0335,35,14.2,115.46,0
SKU-0335,36,4.29,111.17,0
SKU-0335,37,1.45,109.72,0
SKU-0335,38,1.36,108.35,0
SKU-0335,39,2.77,105.58,0
SKU-0335,40,4.96,100.62,0
SKU-0335,41,4.64,95.98,0
SKU-0335,42,1.61,94.38,0
SKU-0335,43,2.34,92.04,0
SKU-0335,44,2.31,89.74,0
SKU-0335,45,3.67,86.07,0
SKU-0335,46,1.06,85.01,0
SKU-0335,47,1.81,83.2,0
SKU-0335,48,2.0,81.2,0
SKU-0335,49,2.16,79.04,0
SKU-0335,50,3.26,75.78,0
SKU-0335,51,4.22,71.56,0
SKU-0335,52,2.04,69.52,0
SKU-0335,53,2.83,66.7,0
SKU-0335,54,1.0,65.7,0
SKU-0335,55,3.85,61.85,0
SKU-0335,56,2.74,59.11,0
SKU-0335,57,2.63,56.48,0
SKU-0335,58,2.57,53.91,0
SKU-0335,59,1.91,52.01,0
SKU-0335,60,3.42,48.59,0
SKU-0335,61,3.89,114.38,0
SKU-0335,62,0.0,114.38,0
SKU-0335,63,1.33,113.05,0
SKU-0335,64,1.71,111.34,0
SKU-0335,65,10.04,101.3,0
SKU-0335,66,5.08,96.22,0
SKU-0335,67,4.17,92.05,0
SKU-0335,68,2.27,89.79,0
SKU-0335,69,1.96,87.82,0
SKU-0335,70,1.97,85.85,0
SKU-0335,71,3.45,82.4,0
SKU-0335,72,3.19,79.22,0
SKU-0335,73,1.54,77.67,0
SKU-0335,74,4.99,72.69,0
SKU-0335,75,12.25,60.44,0
SKU-0335,76,2.28,58.16,0
SKU-0335,77,3.83,54.33,0
SKU-0335,78,3.68,50.66,0
SKU-0335,79,2.3,48.36,0
SKU-0335,80,2.31,115.73,0
SKU-0335,81,4.57,111.16,0
SKU-0335,82,3.68,107.47,0
SKU-0335,83,1.31,106.16,0
SKU-0335,84,1.56,104.6,0
SKU-0335,85,3.07,101.53,0
SKU-0335,86,3.89,97.64,0
SKU-0335,87,4.17,93.46,0
SKU-0335,88,2.5,90.97,0
SKU-0335,89,3.44,87.53,0
SKU-0335,90,1.55,85.97,0
SKU-0335,91,4.14,81.83,0
SKU-0335,92,3.39,78.44,0
